CardID,Name,Set,Rarity,Price,Condition,Stock,Photo,Featured
S12A183,Mew,S12A VSTAR Universe,AR,64.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/MewARS12A183.jpg,Y
SV2A178,Tangela,SV2A Pokemon 151,AR,4.5,Lightly Played,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/TangelaARSV2A178.jpg,Y
S8B189,Vaporeon,S8B VMAX Climax,CHR,14.9,Lightly Played,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/VaporeonCHRS8B189.jpg,N
SV6112,Tatsugiri,SV6 Mask of Change,AR,8.9,Lightly Played,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/TatsugiriARSV6112.jpg,N
SV4M077,Porygon-Z,SV4M Future Flash,AR,5.5,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/Porygon-ZARSV4M077.jpg,N
SV2A179,Mr. Mime,SV2A Pokemon 151,AR,3.9,Near Mint,2,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/Mr.MimeARSV2A179.jpg,N
M4118,AZ's Tranquility,M4 Ninja Spinner,SAR,14.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/AZ'sTranquilitySARM4118.jpg,N
M2A213,Fan Rotom,M2A Mega Dream,AR,1.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/FanRotomARM2A213.jpg,N
SV2A172,Caterpie,SV2A Pokemon 151,AR,5.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/CaterpieARSV2A172.jpg,N
SV1A081,Quaxly,SV1A Triple Beat,AR,5.5,Near Mint,3,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/QuaxlyARSV1A081.jpg,N
SV1A082,Quaxwell,SV1A Triple Beat,AR,3.5,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/QuaxwellARSV1A082.jpg,N
S8B191,Octillery,S8B VMAX Climax,CHR,2.9,Lightly Played,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/OctilleryCHRS8B191.jpg,N
SV5M073,Deerling,SV5M Cyber Judge,AR,16.9,Near Mint,3,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/DeerlingARSV5M073.jpg,Y
M2091,Wigglytuff,M2 Inferno X,AR,3.9,Near Mint,2,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/WigglytuffARM2091.jpg,N
S12A177,Lapras,S12A VSTAR Universe,AR,12.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/LaprasARS12A177.jpg,N
SV2D082,Flamigo,SV2D Clay Burst,AR,3.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/FlamigoARSV2D082.jpg,N
M2082,Nymble,M2 Inferno X,AR,1.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/NymbleARM2082.jpg,N
SV9A068,Hydrapple,SV9A Heat Wave Arena,AR,2.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/HydrappleARSV9A068.jpg,N
M4094,Tauros,M4 Ninja Spinner,AR,2.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/TaurosARM4094.jpg,N
S12A192,Thievul,S12A VSTAR Universe,AR,2.5,Near Mint,2,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/ThievulARS12A192.jpg,N
M2A198,Numel,M2A Mega Dream,AR,2.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/NumelARM2A198.jpg,N
SV11B101,Lampent,SV11B Black Bolt,AR,9.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/LampentARSV11B101.jpg,N
SV5A069,Torkoal,SV5A Crimson Haze,AR,2.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/TorkoalARSV5A069.jpg,N
M1L075,Gumshoos,M1L Mega Brave,AR,2.5,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/GumshoosARM1L075.jpg,N
SV11B093,Maractus,SV11B Black Bolt,AR,3.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/MaractusARSV11B093.jpg,N
SV9108,N's Zorua,SV9 Battle Partners,AR,6.5,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/N'sZoruaARSV9108.jpg,Y
SV11B118,Eelektrik,SV11B Black Bolt,AR,4.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/EelektrikARSV11B118.jpg,N
SV11W171,Hydreigon ex,SV11W White Flare,SAR,49.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/HydreigonexSARSV11W171.jpg,N
SV5A082,Scream Tail ex,SV5A Crimson Haze,SR,2.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/ScreamTailexSRSV5A082.jpg,N
SV3128,Pidgeot ex,SV3 Ruler of the Black Flame,SR,3.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/PidgeotexSRSV3128.jpg,N
S11107,Drapion V,S11 Lost Abyss,SR,1.9,Near Mint,2,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/DrapionVSRS11107.jpg,N
S10P076,Oranguru V,S10P Space Juggler,SR,2.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/OranguruVSRS10P076.jpg,N
S12100,Omastar V,S12 Paradigm Trigger,SR,2.5,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/OmastarVSRS12100.jpg,N
SV2A191,Golem ex,SV2A Pokemon 151,SR,4.5,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/GolemexSRSV2A191.jpg,N
S5R072,Victini V,S5R Rapid Strike Master,SR,14.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/VictiniVSRS5R072.jpg,N
S12102,Unown V,S12 Paradigm Trigger,SR,3.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/UnownVSRS12102.jpg,N
SD038,Mew V,SD V Starter Decks,N.A.,7.9,Lightly Played,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/MewVN.A.SD038.jpg,N
S4030,Pikachu V,S4 Astonishing Volt Tackle,RR,5.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/PikachuVRRS4030.jpg,N
S11A023,Alolan Vulpix VSTAR,S11A Incandescent Arcana,RRR,5.9,Near Mint,2,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/AlolanVulpixVSTARRRRS11A023.jpg,N
S12A042,Zeraora VSTAR,S12A VSTAR Universe,RRR,1.9,Lightly Played,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/ZeraoraVSTARRRRS12A042.jpg,N
SM12A041,Pikachu & Zekrom GX,SM12A Tag Team All Stars,RR (TTGX),39.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/Pikachu&ZekromGXRR(TTGX)SM12A041.jpg,Y
SM12A094,Togepi & Cleffa & Igglybuff GX,SM12A Tag Team All Stars,RR (TTGX),29.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/Togepi&Cleffa&IgglybuffGXRR(TTGX)SM12A094.jpg,Y
SM10A032,Garchomp & Giratina GX,SM10A GG End,RR (TTGX),19.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/Garchomp&GiratinaGXRR(TTGX)SM10A032.jpg,N
SM11B020,Solgaleo & Lunala GX,SM11B Dream League,RR (TTGX),16.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/Solgaleo&LunalaGXRR(TTGX)SM11B020.jpg,Y
SM12A001,Pheromosa & Buzzwole GX,SM12A Tag Team All Stars,RR (TTGX),2.9,Lightly Played,2,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/Pheromosa&BuzzwoleGXRR(TTGX)SM12A001.jpg,N
SM9B029,Lucario & Melmetal GX,SM9B Full Metal Wall,RR (TTGX),12.9,Near Mint,2,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/Lucario&MelmetalGXRR(TTGX)SM9B029.jpg,N
SM10042,Marshadow & Machamp GX,SM10 Double Blaze,RR (TTGX),9.9,Near Mint,4,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/Marshadow&MachampGXRR(TTGX)SM10042.jpg,N
SV11B097,Victini,SV11B Black Bolt,AR,22.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/VictiniARSV11B097.jpg,N
S12A182,Galarian Articuno,S12A VSTAR Universe,AR,3.9,Near Mint,2,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/GalarianArticunoARS12A182.jpg,N
M1L068,Riolu,M1L Mega Brave,AR,2.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/RioluARM1L068.jpg,N
SV6A070,Dusknoir,SV6A Night Wanderer,AR,8.9,Lightly Played,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/DusknoirARSV6A070.jpg,N
SV11W124,Frillish,SV11W White Flare,AR,9.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/FrillishARSV11W124.jpg,N
SV1S084,Kirlia,SV1S Scarlet ex,AR,14.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/KirliaARSV1S084.jpg,N
S12A188,Galarian Zapdos,S12A VSTAR Universe,AR,3.9,Near Mint,2,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/GalarianZapdosARS12A188.jpg,N
SV2A166,Bulbasaur,SV2A Pokemon 151,AR,24.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/BulbasaurARSV2A166.jpg,N
S8B194,Flaafy,S8B VMAX Climax,CHR,6.9,Near Mint,2,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/FlaafyCHRS8B194.jpg,N
SV9107,Lycanroc,SV9 Battle Partners,AR,2.5,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/LycanrocARSV9107.jpg,N
SV9102,Articuno,SV9 Battle Partners,AR,10.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/ArticunoARSV9102.jpg,N
SV9102,Articuno,SV9 Battle Partners,AR,8.9,Lightly Played,2,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/ArticunoARSV9102.jpg,N
M2A207,Medicham,M2A Mega Dream,AR,2.5,Near Mint,2,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/MedichamARM2A207.jpg,N
M2A194,Beautifly,M2A Mega Dream,AR,2.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/BeautiflyARM2A194.jpg,N
S12A178,Manaphy,S12A VSTAR Universe,AR,4.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/ManaphyARS12A178.jpg,N
SV1A079,Crocalor,SV1A Triple Beat,AR,4.9,Near Mint,4,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/CrocalorARSV1A079.jpg,N
M2A206,Team Rocket's Dugtrio,M2A Mega Dream,AR,2.9,Near Mint,4,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/TeamRocket'sDugtrioARM2A206.jpg,N
SV11B108,Palpitoad,SV11B Black Bolt,AR,7.5,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/PalpitoadARSV11B108.jpg,N
M2A205,Team Rocket's Mimikyu,M2A Mega Dream,AR,6.9,Near Mint,3,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/TeamRocket'sMimikyuARM2A205.jpg,N
M2092,Ambipom,M2 Inferno X,AR,2.9,Near Mint,3,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/AmbipomARM2092.jpg,N
M4088,Ampharos,M4 Ninja Spinner,AR,5.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/AmpharosARM4088.jpg,N
SV9112,Hop's Wooloo,SV9 Battle Partners,AR,2.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/Hop'sWoolooARSV9112.jpg,N
M2A203,Togekiss,M2A Mega Dream,AR,1.9,Near Mint,2,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/TogekissARM2A203.jpg,N
M2A210,N's Zekrom,M2A Mega Dream,AR,7.9,Near Mint,3,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/N'sZekromARM2A210.jpg,N
S12A198,Dunsparce,S12A VSTAR Universe,AR,2.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/DunsparceARS12A198.jpg,N
SI127R,Pikachu (Reverse),SI Start Deck 100,N.A.,9.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/Pikachu(Reverse)N.A.SI127R.jpg,N
SV4A056,Raichu (Holo),SV4A Shiny Treasure ex,N.A.,1.5,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/Raichu(Holo)N.A.SV4A056.jpg,N
S12A052,Mew (Holo),S12A VSTAR Universe,N.A.,4.9,Lightly Played,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/Mew(Holo)N.A.S12A052.jpg,N
SV4K076,Morpeko,SV4K Ancient Roar,AR,14.9,Near Mint,2,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/MorpekoARSV4K076.jpg,N
S10A077,Snorlax,S10A Dark Phantasma,CHR,17.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/SnorlaxCHRS10A077.jpg,N
SV7A067,Castform Sunny Form,SV7A Paradise Dragona,AR,4.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/CastformSunnyFormARSV7A067.jpg,N
SV6106,Chimecho,SV6 Mask of Change,AR,3.5,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/ChimechoARSV6106.jpg,N
SV1S086,Riolu,SV1S Scarlet ex,AR,15.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/RioluARSV1S086.jpg,N
SV11W138,Trubbish,SV11W White Flare,AR,7.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/TrubbishARSV11W138.jpg,N
S8B203,Passimian,S8B VMAX Climax,CHR,1.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/PassimianCHRS8B203.jpg,N
SV5A070,Infernape,SV5A Crimson Haze,AR,5.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/InfernapeARSV5A070.jpg,N
M2090,Togedemaru,M2 Inferno X,AR,2.5,Near Mint,2,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/TogedemaruARM2090.jpg,N
SV1V089,Bombirdier,SV1V Violet ex,AR,1.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/BombirdierARSV1V089.jpg,N
SV1V083,Clauncher,SV1V Violet ex,AR,3.5,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/ClauncherARSV1V083.jpg,N
SV1V090,Skwovet,SV1V Violet ex,AR,3.5,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/SkwovetARSV1V090.jpg,N
M5086,Manectric,M5 Abyss Eye,AR,2.5,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/ManectricARM5086.jpg,N
S8B210,Eevee,S8B VMAX Climax,CHR,21.9,Near Mint,2,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/EeveeCHRS8B210.jpg,N
SV6111,Lairon,SV6 Mask of Change,AR,3.5,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/LaironARSV6111.jpg,N
S8B195,Zekrom,S8B VMAX Climax,CHR,19.9,Lightly Played,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/ZekromCHRS8B195.jpg,N
SV5A068,Poltchageist,SV5A Crimson Haze,AR,2.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/PoltchageistARSV5A068.jpg,N
SV11B096,Amoonguss,SV11B Black Bolt,AR,13.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/AmoongussARSV11B096.jpg,N
SV9110,Furret,SV9 Battle Partners,AR,3.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/FurretARSV9110.jpg,N
M2A195,Dustox,M2A Mega Dream,AR,1.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/DustoxARM2A195.jpg,N
SV11W118,Sigilyph,SV11W White Flare,AR,5.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/SigilyphARSV11W118.jpg,N
SV3A063,Snorunt,SV3A Raging Surf,AR,5.5,Lightly Played,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/SnoruntARSV3A063.jpg,N
SV1V087,Greavard,SV1V Violet ex,AR,6.5,Near Mint,3,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/GreavardARSV1V087.jpg,N
S11A073,Smeargle,S11A Incandescent Arcana,CHR,3.9,Near Mint,4,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/SmeargleCHRS11A073.jpg,N
SV4A211,Charmeleon,SV4A Shiny Treasure ex,S,9.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/CharmeleonSSV4A211.jpg,N
SV4A191,Oddish,SV4A Shiny Treasure ex,S,2.9,Lightly Played,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/OddishSSV4A191.jpg,N
SM8B196,Diancie,SM8B Ultra Shiny GX,S,8.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/DiancieSSM8B196.jpg,N
SM8B194,Ralts,SM8B Ultra Shiny GX,S,11.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/RaltsSSM8B194.jpg,N
S4A210,Eldegoss,S4A Shiny Star V,S,1.5,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/EldegossSS4A210.jpg,N
SV4A304,Pidgey,SV4A Shiny Treasure ex,S,2.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/PidgeySSV4A304.jpg,N
S4A236,Arctovish,S4A Shiny Star V,S,2.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/ArctovishSS4A236.jpg,N
HRTL005,Dratini δ,HRTL Holon Research Tower Lightning Quarter Deck,N.A.,6.9,Moderately Played,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/DratiniδN.A.HRTL005.jpg,N
HRTL006,Dragonair δ,HRTL Holon Research Tower Lightning Quarter Deck,N.A.,9.9,Moderately Played,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/DragonairδN.A.HRTL006.jpg,N
DP4MP157,Eevee,DP4MP Moonlit Pursuit,C,5.9,Moderately Played,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/EeveeCDP4MP157.jpg,N
BSDR004,Minun,BSDR Battle Starter Deck Raichu,N.A.,7.5,Lightly Played,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/MinunN.A.BSDR004.jpg,N
SM7035,Plusle,SM7 Charisma of the Blazing Sky,C,5.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/PlusleCSM7035.jpg,N
CBS035,Minun,CBS Clash of the Blue Sky,R,9.9,Near Mint,2,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/MinunRCBS035.jpg,N
CBS035,Minun,CBS Clash of the Blue Sky,R,7.9,Lightly Played,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/MinunRCBS035.jpg,N
VSP011,Rebecca's Metagross,VSP Movie Commemoration VS Pack,N.A.,14.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/Rebecca'sMetagrossN.A.VSP011.jpg,N
DF057,Xatu δ,DF Dragon Frontiers,R,1.5,Heavily Played,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/XatuδRDF057.jpg,N
STEX003,Pupitar δ,STEX Shockwave! Tyranitar ex Constructed Standard Deck,N.A.,3.9,Moderately Played,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/PupitarδN.A.STEX003.jpg,N
SM12074,Eevee,SM12 Alter Genesis,C,3.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/EeveeCSM12074.jpg,N
XY8R031,Ralts,XY8R Red Flash,C,3.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/RaltsCXY8R031.jpg,N
DP4159,Flareon,DP4 Dawn Dash,N.A.,3.9,Moderately Played,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/FlareonN.A.DP4159.jpg,N
S12069,Togedemaru,S12 Paradigm Trigger,C,0.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/TogedemaruCS12069.jpg,N
DCSD007,Phanpy,DCSD Deoxys Constructed Starter Deck,N.A.,4.5,Lightly Played,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/PhanpyN.A.DCSD007.jpg,N
DP1211,Marill,DP1 Space Time Creation,C,3.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/MarillCDP1211.jpg,N
GSSO009,Sunflora Holo,GSSO Golden Sky Silvery Ocean,R,11.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/SunfloraHoloRGSSO009.jpg,N
SV1A078,Fuecoco,SV1A Triple Beat,AR,14.9,Near Mint,3,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/FuecocoARSV1A078.jpg,N
SV1A075,Sprigatito,SV1A Triple Beat,AR,17.5,Near Mint,3,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/SprigatitoARSV1A075.jpg,N
M2A208,Cynthia's Spiritomb,M2A Mega Dream,AR,3.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/Cynthia'sSpiritombARM2A208.jpg,N
M4086,Froakie,M4 Ninja Spinner,AR,7.9,Near Mint,2,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/FroakieARM4086.jpg,N
M4087,Frogadier,M4 Ninja Spinner,AR,5.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/FrogadierARM4087.jpg,N
M1L067,Vulpix,M1L Mega Brave,AR,5.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/VulpixARM1L067.jpg,N
M2A205,Team Rocket's Mimikyu,M2A Mega Dream,AR,6.9,Near Mint,3,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/TeamRocket'sMimikyuARM2A205.jpg,N
M1L074,Spearow,M1L Mega Brave,AR,1.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/SpearowARM1L074.jpg,N
S8A001,Pikachu,S8A 25th Anniversary Collection,N.A.,9.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/PikachuN.A.S8A001.jpg,N
S8AG003,Pikachu,S8AG 25th Anniversary Golden Box,N.A.,19.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/PikachuN.A.S8AG003.jpg,N
S8AG004,Raichu,S8AG 25th Anniversary Golden Box,N.A.,7.9,Near Mint,2,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/RaichuN.A.S8AG004.jpg,N
XY5A049,Excadrill,XY5A Gaia Volcano,R,3.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/ExcadrillRXY5A049.jpg,N
XY6058,Swellow,XY6 Emerald Break,R,3.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/SwellowRXY6058.jpg,N
XY6024,Natu,XY6 Emerald Break,C,2.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/NatuCXY6024.jpg,N
XY6024,Natu,XY6 Emerald Break,C,1.9,Lightly Played,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/NatuCXY6024.jpg,N
XYERB006,Articuno,XY Extra Regulation Box,N.A.,5.9,Near Mint,2,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/ArticunoN.A.XYERB006.jpg,N
XY5B016,Ludicolo,XY5B Tidal Storm,U,7.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/LudicoloUXY5B016.jpg,N
XY060,Medicham,XY Best of XY,N.A.,3.9,Near Mint,2,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/MedichamN.A.XY060.jpg,N
XY060,Medicham,XY Best of XY,N.A.,2.9,Lightly Played,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/MedichamN.A.XY060.jpg,N
